id,building_id,site_id,primary_use,square_feet,year_built,floor_count,meter,time_stamp,meter_reading,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed
7555508,146,1,Office,31614,1956.0,8.0,0,2016-10-03 10:00:00,16.7,14.1,0.0,8.5,,1029.4,90.0,2.1
11750936,144,1,Office,57673,,5.0,0,2016-03-05 02:00:00,52.8,-0.1,0.0,-0.8,,995.5,300.0,1.0
3399404,150,1,Office,65657,1955.0,8.0,0,2016-05-07 11:00:00,401.6,22.2,,12.9,,1006.5,160.0,3.1
10766764,154,1,Office,34455,1907.0,8.0,0,2016-01-26 21:00:00,247.6,11.4,,10.6,,1011.8,210.0,9.8
2470462,147,1,Office,82548,1977.0,7.0,0,2016-04-04 10:00:00,160.8,12.0,,7.3,,1002.4,180.0,5.1
7649677,152,1,Office,10301,1970.0,2.0,0,2016-10-06 18:00:00,13.8,13.2,,5.9,,1022.9,70.0,4.6
9262875,152,1,Office,10301,1970.0,2.0,0,2016-12-03 08:00:00,15.4,5.9,,2.1,,1025.7,40.0,2.6
8034284,144,1,Office,57673,,5.0,3,2016-10-20 09:00:00,0.0,11.9,,9.2,,1021.6,360.0,3.1
738088,151,1,Office,30495,1997.0,8.0,0,2016-01-28 03:00:00,41.1,3.3,0.0,1.8,,1020.7,260.0,4.1
5439423,147,1,Office,82548,1977.0,7.0,0,2016-07-19 07:00:00,155.3,22.4,0.0,16.8,,1018.8,90.0,2.6
12346194,152,1,Office,10301,1970.0,2.0,0,2016-03-28 15:00:00,14.7,11.6,,1.2,,992.8,260.0,7.2
19174742,144,1,Office,57673,,5.0,3,2016-11-27 18:00:00,0.0,7.9,,3.7,,1026.1,30.0,3.6
14323900,144,1,Office,57673,,5.0,3,2016-06-07 10:00:00,0.0,21.6,,13.6,,1022.9,30.0,1.5
12434019,146,1,Office,31614,1956.0,8.0,0,2016-03-31 21:00:00,17.2,7.7,0.0,3.3,,1019.2,60.0,2.1
16571372,141,1,Office,44789,1919.0,5.0,0,2016-08-27 05:00:00,44.3,16.6,0.0,14.1,,1018.4,40.0,2.1
4054858,148,1,Office,174601,1960.0,12.0,0,2016-05-30 18:00:00,192.2,17.6,,10.1,,1015.2,360.0,5.7
10055457,144,1,Office,57673,,5.0,0,2016-12-31 15:00:00,52.4,8.7,,6.8,,1029.6,250.0,4.1
12932515,155,1,Office,51688,1930.0,8.0,0,2016-04-18 14:00:00,87.9,12.0,,3.3,,1022.3,260.0,6.2
10860665,144,1,Office,57673,,5.0,3,2016-01-30 06:00:00,0.0,8.1,,6.8,,1008.3,250.0,9.3
12176591,154,1,Office,34455,1907.0,8.0,0,2016-03-21 17:00:00,311.7,9.9,,2.6,,1021.6,330.0,3.6
8941991,141,1,Office,44789,1919.0,5.0,0,2016-11-21 19:00:00,88.0,10.9,,8.8,,987.4,170.0,4.6
19637670,144,1,Office,57673,,5.0,0,2016-12-14 15:00:00,99.4,12.7,0.0,4.2,,1019.0,150.0,4.6
2000218,144,1,Office,57673,,5.0,0,2016-03-17 08:00:00,3.9,3.3,,2.2,,1031.5,30.0,3.1
6842426,145,1,Office,14219,,4.0,0,2016-09-08 01:00:00,26.5,16.7,0.0,13.1,,1010.5,90.0,2.6
11069169,155,1,Office,51688,1930.0,8.0,0,2016-02-06 20:00:00,89.5,9.5,,7.7,,988.7,180.0,9.8
9817402,147,1,Office,82548,1977.0,7.0,0,2016-12-23 07:00:00,130.8,6.4,,6.1,,1029.5,180.0,4.1
7323095,143,1,Office,40085,,4.0,0,2016-09-25 03:00:00,38.2,17.7,0.0,13.8,,1009.0,180.0,4.6
3576044,149,1,Office,81881,1960.0,8.0,0,2016-05-13 17:00:00,173.5,12.8,,8.0,,1012.7,30.0,6.2
14659407,147,1,Office,82548,1977.0,7.0,0,2016-06-19 13:00:00,0.1,18.3,,12.2,,1023.3,240.0,5.1
19195178,148,1,Office,174601,1960.0,12.0,0,2016-11-28 11:00:00,347.1,8.1,0.0,-1.5,,1030.8,100.0,5.7
5810869,140,1,Office,50020,,11.0,0,2016-08-01 16:00:00,30.6,16.6,,12.4,,1018.4,210.0,5.7
17923288,140,1,Office,50020,,11.0,0,2016-10-14 04:00:00,23.0,10.4,,7.6,,1007.0,50.0,2.1
12115536,153,1,Office,16092,1965.0,3.0,0,2016-03-19 08:00:00,16.3,6.1,,3.2,,1026.6,40.0,3.6
7506245,153,1,Office,16092,1965.0,3.0,0,2016-10-01 16:00:00,17.8,14.2,,8.2,,1004.5,210.0,4.1
8112941,155,1,Office,51688,1930.0,8.0,0,2016-10-23 03:00:00,60.2,6.5,,6.1,,1013.0,30.0,2.1
17190022,151,1,Office,30495,1997.0,8.0,0,2016-09-18 04:00:00,53.1,14.4,,13.1,,1022.0,0.0,0.0
7569675,150,1,Office,65657,1955.0,8.0,0,2016-10-03 22:00:00,387.3,11.0,0.0,7.3,,1030.3,30.0,1.5
12081865,144,1,Office,57673,,5.0,0,2016-03-18 00:00:00,3.9,3.7,0.0,2.3,,1029.0,20.0,2.1
19718138,145,1,Office,14219,,4.0,3,2016-12-17 12:00:00,200.0,6.5,,6.5,,1038.5,260.0,1.5
15921750,144,1,Office,57673,,5.0,3,2016-08-03 15:00:00,0.0,23.3,,14.4,,1006.7,220.0,7.7
5888849,147,1,Office,82548,1977.0,7.0,0,2016-08-04 11:00:00,126.4,21.6,,12.3,,1009.1,250.0,7.7
17327212,144,1,Office,57673,,5.0,0,2016-09-23 02:00:00,3.9,12.2,,7.2,,1023.0,260.0,2.1
11165796,144,1,Office,57673,,5.0,3,2016-02-10 08:00:00,10.0,4.8,,3.4,,994.4,260.0,4.6
14912898,144,1,Office,57673,,5.0,0,2016-06-28 12:00:00,3.9,19.6,,8.7,,1014.3,180.0,5.1
5141750,142,1,Office,45348,,4.0,0,2016-07-08 15:00:00,47.5,22.1,,12.2,,1016.3,270.0,7.7
11239130,149,1,Office,81881,1960.0,8.0,0,2016-02-13 06:00:00,130.6,3.5,,1.1,,988.2,80.0,4.6
17876864,148,1,Office,174601,1960.0,12.0,0,2016-10-12 12:00:00,327.6,15.0,,8.7,,1020.4,30.0,4.6
15323854,148,1,Office,174601,1960.0,12.0,0,2016-07-13 06:00:00,174.9,12.8,,9.5,,1016.5,300.0,3.1
10787477,143,1,Office,40085,,4.0,0,2016-01-27 15:00:00,91.0,12.9,,12.0,,1005.9,230.0,8.2
18248421,142,1,Office,45348,,4.0,0,2016-10-25 16:00:00,54.5,14.1,,9.6,,1023.7,80.0,1.5
18107895,144,1,Office,57673,,5.0,3,2016-10-20 16:00:00,0.0,12.6,,8.8,,1021.0,360.0,3.1
9945497,143,1,Office,40085,,4.0,0,2016-12-27 19:00:00,31.5,2.1,,0.6,,1045.1,0.0,0.0
551165,145,1,Office,14219,,4.0,0,2016-01-21 08:00:00,18.3,1.7,,0.4,,1021.6,130.0,3.6
3805465,148,1,Office,174601,1960.0,12.0,0,2016-05-21 19:00:00,140.8,15.8,,12.9,,1006.1,170.0,4.1
17873392,145,1,Office,14219,,4.0,0,2016-10-12 09:00:00,30.6,12.1,,10.2,,1021.5,30.0,4.1
6845738,145,1,Office,14219,,4.0,0,2016-09-08 04:00:00,26.0,15.1,0.0,12.6,,1008.5,100.0,2.1
1898727,147,1,Office,82548,1977.0,7.0,0,2016-03-13 06:00:00,160.8,3.7,,3.2,,1034.2,30.0,2.6
1203425,146,1,Office,31614,1956.0,8.0,0,2016-02-14 10:00:00,22.6,4.6,,1.7,,994.0,30.0,4.6
19145620,149,1,Office,81881,1960.0,8.0,0,2016-11-26 17:00:00,113.9,7.2,,5.2,,1020.5,20.0,1.5
9443991,154,1,Office,34455,1907.0,8.0,0,2016-12-10 02:00:00,207.6,11.5,,10.0,,1022.5,220.0,4.1
17741937,153,1,Office,16092,1965.0,3.0,0,2016-10-07 17:00:00,27.1,14.0,,9.6,,1022.3,50.0,1.5
16875615,145,1,Office,14219,,4.0,0,2016-09-07 01:00:00,26.0,18.6,,16.1,,1021.8,120.0,0.5
16800295,141,1,Office,44789,1919.0,5.0,0,2016-09-04 09:00:00,38.3,17.3,,13.0,,1011.4,250.0,6.2
18284938,140,1,Office,50020,,11.0,0,2016-10-27 01:00:00,32.0,8.4,,7.9,,1031.5,270.0,1.5
11880250,141,1,Office,44789,1919.0,5.0,0,2016-03-10 05:00:00,53.5,5.4,,5.1,,1014.7,350.0,3.1
19768191,148,1,Office,174601,1960.0,12.0,0,2016-12-19 06:00:00,154.6,4.6,,4.3,,1029.0,260.0,1.0
14457504,149,1,Office,81881,1960.0,8.0,0,2016-06-12 05:00:00,132.5,14.3,,13.0,,1009.0,200.0,3.6
2574242,145,1,Office,14219,,4.0,3,2016-04-08 03:00:00,200.0,4.7,0.0,4.4,,1012.5,270.0,2.6
470030,144,1,Office,57673,,5.0,3,2016-01-18 10:00:00,20.0,4.2,,1.7,,1014.2,130.0,6.2
13967982,151,1,Office,30495,1997.0,8.0,0,2016-05-25 17:00:00,47.4,12.0,,8.0,,1016.7,350.0,1.5
671985,155,1,Office,51688,1930.0,8.0,0,2016-01-25 17:00:00,159.0,12.4,,8.7,,1018.1,220.0,10.3
3425816,145,1,Office,14219,,4.0,0,2016-05-08 10:00:00,33.2,24.6,,8.9,,1006.9,100.0,6.2
13590054,147,1,Office,82548,1977.0,7.0,0,2016-05-12 03:00:00,115.0,14.2,,14.2,,1001.8,360.0,2.6
19431508,145,1,Office,14219,,4.0,3,2016-12-07 09:00:00,100.0,11.2,,9.7,,1027.0,200.0,3.6
13137933,144,1,Office,57673,,5.0,0,2016-04-25 21:00:00,3.9,3.9,,2.3,,1009.0,360.0,1.5
405159,152,1,Office,10301,1970.0,2.0,0,2016-01-16 02:00:00,6.7,2.4,,0.6,,1027.1,290.0,3.6
13309604,144,1,Office,57673,,5.0,3,2016-05-02 02:00:00,10.0,10.1,,9.5,,1024.2,180.0,4.6
4166579,155,1,Office,51688,1930.0,8.0,0,2016-06-03 17:00:00,109.5,14.1,,9.8,,1016.7,20.0,3.1
484807,141,1,Office,44789,1919.0,5.0,0,2016-01-18 23:00:00,40.3,0.0,0.0,-3.6,,1015.5,50.0,1.5
4863864,144,1,Office,57673,,5.0,3,2016-06-28 18:00:00,0.0,13.9,,12.8,,1009.2,170.0,7.2
8226439,148,1,Office,174601,1960.0,12.0,0,2016-10-27 05:00:00,148.8,9.5,,9.2,,1031.9,260.0,3.1
14178144,147,1,Office,82548,1977.0,7.0,0,2016-06-02 05:00:00,107.0,10.4,,9.1,,1021.1,10.0,4.6
8668212,147,1,Office,82548,1977.0,7.0,0,2016-11-11 22:00:00,141.8,4.1,,2.4,,1022.3,160.0,2.1
878635,143,1,Office,40085,,4.0,0,2016-02-02 07:00:00,50.0,9.1,,4.6,,1014.1,240.0,8.8
5551239,151,1,Office,30495,1997.0,8.0,0,2016-07-23 07:00:00,48.1,18.5,0.0,15.5,,1020.3,330.0,1.0
18934223,151,1,Office,30495,1997.0,8.0,0,2016-11-19 06:00:00,46.1,1.9,0.0,1.1,,1002.1,240.0,4.1
11811771,153,1,Office,16092,1965.0,3.0,0,2016-03-07 13:00:00,25.0,6.3,,-3.7,,1009.8,360.0,6.2
12033970,148,1,Office,174601,1960.0,12.0,0,2016-03-16 04:00:00,106.4,6.9,,6.2,,1028.8,30.0,3.1
15342055,147,1,Office,82548,1977.0,7.0,0,2016-07-13 22:00:00,0.1,14.9,,8.8,,1021.3,290.0,2.6
13219324,141,1,Office,44789,1919.0,5.0,0,2016-04-28 19:00:00,61.2,9.6,,3.0,,1010.2,220.0,8.2
15009990,149,1,Office,81881,1960.0,8.0,0,2016-07-01 23:00:00,113.5,12.0,0.0,8.6,,1010.3,230.0,5.7
18371942,142,1,Office,45348,,4.0,0,2016-10-30 03:00:00,27.0,9.6,,9.6,,1031.4,250.0,1.0
10236191,147,1,Office,82548,1977.0,7.0,0,2016-01-07 10:00:00,177.1,10.2,,10.1,,980.8,240.0,5.7
3425825,153,1,Office,16092,1965.0,3.0,0,2016-05-08 10:00:00,11.2,24.6,,8.9,,1006.9,100.0,6.2
6945806,145,1,Office,14219,,4.0,3,2016-09-11 17:00:00,100.0,19.8,0.0,7.0,,1015.5,200.0,4.6
12176580,144,1,Office,57673,,5.0,3,2016-03-21 17:00:00,0.0,9.9,,2.6,,1021.6,330.0,3.6
5000641,141,1,Office,44789,1919.0,5.0,0,2016-07-03 15:00:00,48.0,20.7,,11.4,,1018.3,200.0,3.6
19097049,145,1,Office,14219,,4.0,3,2016-11-25 00:00:00,200.0,7.4,0.0,3.9,,1023.9,50.0,5.1
1058562,140,1,Office,50020,,11.0,0,2016-02-08 19:00:00,46.5,8.5,,3.5,,992.0,250.0,14.9
19810297,144,1,Office,57673,,5.0,3,2016-12-20 18:00:00,24.0,5.4,,3.5,,1019.4,160.0,3.6
2470460,145,1,Office,14219,,4.0,3,2016-04-04 10:00:00,100.0,12.0,,7.3,,1002.4,180.0,5.1
3783276,150,1,Office,65657,1955.0,8.0,0,2016-05-21 00:00:00,344.6,13.3,,11.1,,1012.4,190.0,5.1
17717669,154,1,Office,34455,1907.0,8.0,0,2016-10-06 20:00:00,212.9,11.6,0.0,5.4,,1023.1,60.0,4.6
4674325,154,1,Office,34455,1907.0,8.0,0,2016-06-21 22:00:00,214.9,16.6,,13.6,,1018.9,210.0,4.6
1091761,147,1,Office,82548,1977.0,7.0,0,2016-02-10 00:00:00,153.8,5.1,,2.9,,990.0,260.0,7.2
16011546,145,1,Office,14219,,4.0,0,2016-08-06 21:00:00,25.1,19.3,,12.3,,1027.4,200.0,5.1
671982,152,1,Office,10301,1970.0,2.0,0,2016-01-25 17:00:00,22.3,12.4,,8.7,,1018.1,220.0,10.3
3210384,145,1,Office,14219,,4.0,0,2016-04-30 19:00:00,22.9,10.3,0.0,0.1,,1024.8,300.0,3.1
20047244,146,1,Office,31614,1956.0,8.0,0,2016-12-29 05:00:00,9.5,-2.3,0.0,-2.6,,1038.3,40.0,1.0
13654231,142,1,Office,45348,,4.0,0,2016-05-14 11:00:00,41.5,11.5,,0.6,,1020.4,20.0,2.6
8739008,147,1,Office,82548,1977.0,7.0,0,2016-11-14 13:00:00,236.0,11.6,,10.6,,1029.2,230.0,5.7
7070840,145,1,Office,14219,,4.0,3,2016-09-16 04:00:00,0.0,17.3,,16.6,,1010.0,260.0,3.1
15978773,148,1,Office,174601,1960.0,12.0,0,2016-08-05 17:00:00,305.0,22.7,,12.1,,1020.8,260.0,6.2
7370657,143,1,Office,40085,,4.0,0,2016-09-26 20:00:00,55.1,14.4,0.0,10.6,,1022.4,160.0,3.6
19359489,144,1,Office,57673,,5.0,3,2016-12-04 14:00:00,10.0,7.8,0.0,-0.6,,1022.8,80.0,4.6
4889132,147,1,Office,82548,1977.0,7.0,0,2016-06-29 16:00:00,0.1,15.0,,14.4,,1007.3,200.0,6.2
13632496,153,1,Office,16092,1965.0,3.0,0,2016-05-13 16:00:00,27.4,15.1,,8.6,,1012.2,20.0,6.2
9230023,145,1,Office,14219,,4.0,3,2016-12-02 02:00:00,100.0,3.8,,2.6,,1027.7,260.0,0.5
10597928,142,1,Office,45348,,4.0,0,2016-01-20 18:00:00,47.0,2.1,0.0,-0.5,,1020.9,110.0,3.1
16235918,147,1,Office,82548,1977.0,7.0,0,2016-08-15 00:00:00,125.4,15.3,0.0,10.1,,1026.3,120.0,3.6
6097161,143,1,Office,40085,,4.0,0,2016-08-12 05:00:00,42.5,13.9,0.0,12.7,,1023.8,250.0,3.6
6812958,144,1,Office,57673,,5.0,0,2016-09-07 00:00:00,3.9,18.5,,16.0,,1022.2,160.0,2.1
6145417,153,1,Office,16092,1965.0,3.0,0,2016-08-14 01:00:00,14.2,18.0,,10.0,,,30.0,2.6
16794487,147,1,Office,82548,1977.0,7.0,0,2016-09-04 04:00:00,117.8,16.2,,11.8,,1009.7,260.0,7.7
4633817,154,1,Office,34455,1907.0,8.0,0,2016-06-20 11:00:00,308.8,16.5,,16.5,,1011.7,240.0,4.6
12633030,151,1,Office,30495,1997.0,8.0,0,2016-04-07 22:00:00,21.8,7.8,,6.2,,1012.7,270.0,4.6
8854169,154,1,Office,34455,1907.0,8.0,0,2016-11-18 15:00:00,297.2,7.3,,2.2,,997.1,240.0,6.2
9337148,143,1,Office,40085,,4.0,0,2016-12-06 06:00:00,39.2,4.3,,3.7,,1026.0,60.0,1.0
14921962,142,1,Office,45348,,4.0,0,2016-06-28 20:00:00,32.0,14.0,,13.1,,1006.9,160.0,5.7
14870860,153,1,Office,16092,1965.0,3.0,0,2016-06-27 00:00:00,18.5,14.6,,14.6,,1016.2,210.0,4.6
17647274,141,1,Office,44789,1919.0,5.0,0,2016-10-04 09:00:00,60.3,15.5,0.0,11.7,,1030.6,90.0,5.1
5925201,145,1,Office,14219,,4.0,3,2016-08-05 18:00:00,100.0,21.9,,13.0,,1020.8,250.0,4.1
5360995,146,1,Office,31614,1956.0,8.0,0,2016-07-16 11:00:00,9.4,23.5,,16.9,,1025.1,250.0,5.1
15708991,142,1,Office,45348,,4.0,0,2016-07-27 01:00:00,31.6,17.1,,14.1,,1018.1,210.0,4.1
14349859,141,1,Office,44789,1919.0,5.0,0,2016-06-08 08:00:00,53.5,18.6,,17.4,,1024.2,130.0,1.0
9541804,144,1,Office,57673,,5.0,0,2016-12-13 13:00:00,103.1,12.9,,11.5,,1019.2,180.0,3.6
8116236,145,1,Office,14219,,4.0,0,2016-10-23 06:00:00,23.6,6.6,,6.0,,1012.6,40.0,2.6
13055231,144,1,Office,57673,,5.0,0,2016-04-22 22:00:00,3.9,6.0,,4.8,,1020.6,60.0,3.1
8161050,141,1,Office,44789,1919.0,5.0,0,2016-10-24 20:00:00,79.0,11.4,,8.3,,1016.1,30.0,2.1
14286348,140,1,Office,50020,,11.0,0,2016-06-06 02:00:00,29.5,13.1,0.0,12.2,,1021.9,60.0,2.6
5710757,147,1,Office,82548,1977.0,7.0,0,2016-07-28 23:00:00,126.4,17.9,,16.2,,1011.6,210.0,3.6
16034740,147,1,Office,82548,1977.0,7.0,0,2016-08-07 17:00:00,126.4,23.5,0.0,11.1,,1021.3,270.0,7.2
18541974,141,1,Office,44789,1919.0,5.0,0,2016-11-05 05:00:00,46.5,3.6,,3.3,,1004.5,280.0,2.6
15976628,140,1,Office,50020,,11.0,0,2016-08-05 15:00:00,30.6,23.9,,11.0,,1020.6,290.0,2.6
1184054,142,1,Office,45348,,4.0,0,2016-02-13 16:00:00,32.0,4.6,,3.0,,984.5,40.0,4.6
10793423,141,1,Office,44789,1919.0,5.0,0,2016-01-27 20:00:00,81.8,9.1,,6.0,,1011.5,260.0,6.7
15734194,153,1,Office,16092,1965.0,3.0,0,2016-07-27 23:00:00,18.1,19.5,,12.2,,1015.5,30.0,2.1
16924887,151,1,Office,30495,1997.0,8.0,0,2016-09-08 19:00:00,53.9,19.4,0.0,9.9,,1014.1,250.0,4.1
17512287,151,1,Office,30495,1997.0,8.0,0,2016-09-29 15:00:00,65.0,18.7,,9.4,,1013.7,270.0,7.7
4966664,145,1,Office,14219,,4.0,3,2016-07-02 10:00:00,0.0,16.6,,8.0,,1013.6,250.0,7.7
18172698,149,1,Office,81881,1960.0,8.0,0,2016-10-23 00:00:00,73.0,7.2,0.0,6.3,,1014.3,30.0,1.5
675375,145,1,Office,14219,,4.0,3,2016-01-25 20:00:00,200.0,11.0,,6.8,,1021.8,250.0,8.2
10868683,145,1,Office,14219,,4.0,0,2016-01-30 13:00:00,24.1,7.6,,-2.5,,1009.8,280.0,7.7
8212279,146,1,Office,31614,1956.0,8.0,0,2016-10-26 17:00:00,12.2,13.7,,10.2,,1028.9,250.0,3.6
5517386,154,1,Office,34455,1907.0,8.0,0,2016-07-22 02:00:00,206.4,18.2,,14.6,,1017.6,360.0,2.6
13506783,144,1,Office,57673,,5.0,0,2016-05-09 03:00:00,3.9,15.8,,8.5,,1007.4,70.0,2.1
15057243,154,1,Office,34455,1907.0,8.0,0,2016-07-03 16:00:00,224.3,19.9,,11.1,,1018.5,200.0,5.1
12889049,145,1,Office,14219,,4.0,3,2016-04-17 00:00:00,100.0,2.8,,1.3,,1011.2,310.0,1.0
6691453,147,1,Office,82548,1977.0,7.0,0,2016-09-02 16:00:00,199.0,19.3,,15.9,,1017.6,200.0,5.1
18418819,147,1,Office,82548,1977.0,7.0,0,2016-10-31 19:00:00,159.5,13.9,0.0,11.2,,1025.9,40.0,1.0
2770853,152,1,Office,10301,1970.0,2.0,0,2016-04-15 04:00:00,14.7,8.9,,8.6,,1002.6,110.0,1.0
391631,146,1,Office,31614,1956.0,8.0,0,2016-01-15 14:00:00,20.2,5.4,,-0.6,,1021.6,310.0,5.1
11772740,154,1,Office,34455,1907.0,8.0,0,2016-03-05 23:00:00,225.3,2.8,0.0,0.7,,1005.7,310.0,4.1
8913542,152,1,Office,10301,1970.0,2.0,0,2016-11-20 19:00:00,14.1,6.2,,3.6,,995.9,350.0,1.0
9723627,150,1,Office,65657,1955.0,8.0,0,2016-12-19 23:00:00,361.0,6.5,,5.2,,1023.9,90.0,3.1
2387751,152,1,Office,10301,1970.0,2.0,0,2016-04-01 10:00:00,14.7,11.0,0.0,3.2,,1020.6,180.0,5.7
12535956,140,1,Office,50020,,11.0,0,2016-04-04 11:00:00,27.2,12.2,,6.6,,1002.0,170.0,5.7
10243685,147,1,Office,82548,1977.0,7.0,0,2016-01-07 17:00:00,177.1,5.9,,1.0,,993.5,260.0,7.2
14391370,153,1,Office,16092,1965.0,3.0,0,2016-06-09 19:00:00,23.2,20.0,,11.4,,1018.3,100.0,3.6
19170320,149,1,Office,81881,1960.0,8.0,0,2016-11-27 14:00:00,91.6,8.2,,3.1,,1025.5,60.0,3.6
4491958,145,1,Office,14219,,4.0,3,2016-06-15 09:00:00,100.0,17.0,,11.4,,996.3,210.0,4.1
16515728,145,1,Office,14219,,4.0,3,2016-08-25 03:00:00,0.0,19.2,,17.5,,1017.3,310.0,2.1
8696121,144,1,Office,57673,,5.0,0,2016-11-12 22:00:00,56.3,9.4,,8.6,,1019.1,320.0,1.5
2782548,145,1,Office,14219,,4.0,0,2016-04-15 14:00:00,24.8,10.6,,10.0,,999.3,220.0,2.6
13251194,154,1,Office,34455,1907.0,8.0,0,2016-04-29 23:00:00,220.6,5.1,0.0,1.1,,1015.7,310.0,1.5
2510806,143,1,Office,40085,,4.0,0,2016-04-05 20:00:00,49.5,11.2,,3.2,,1010.3,270.0,3.1
14547798,146,1,Office,31614,1956.0,8.0,0,2016-06-15 14:00:00,17.8,14.8,,12.9,,997.1,180.0,4.1
12946715,146,1,Office,31614,1956.0,8.0,0,2016-04-19 02:00:00,16.9,8.9,,6.1,,1026.0,260.0,3.6
4081613,151,1,Office,30495,1997.0,8.0,0,2016-05-31 17:00:00,52.3,12.5,,11.0,,1017.4,360.0,6.2
3195436,149,1,Office,81881,1960.0,8.0,0,2016-04-30 06:00:00,105.5,2.9,0.0,0.9,,1019.6,290.0,2.1
2627,145,1,Office,14219,,4.0,3,2016-01-01 03:00:00,200.0,2.0,0.0,1.2,,1022.3,170.0,1.5
11348983,151,1,Office,30495,1997.0,8.0,0,2016-02-17 18:00:00,62.9,4.8,,4.2,,1011.3,150.0,3.6
7122798,149,1,Office,81881,1960.0,8.0,0,2016-09-18 00:00:00,94.5,14.9,,13.1,,1022.1,360.0,2.6
6391210,147,1,Office,82548,1977.0,7.0,0,2016-08-22 21:00:00,132.0,19.1,0.0,14.2,,1024.9,200.0,3.1
2446494,150,1,Office,65657,1955.0,8.0,0,2016-04-03 13:00:00,379.3,13.7,,6.3,,1005.8,140.0,4.1
8262704,149,1,Office,81881,1960.0,8.0,0,2016-10-28 12:00:00,163.4,16.2,,11.0,,1034.4,260.0,4.1
18254964,148,1,Office,174601,1960.0,12.0,0,2016-10-25 22:00:00,154.9,11.2,,9.9,,1025.9,50.0,1.0
8558294,148,1,Office,174601,1960.0,12.0,0,2016-11-08 00:00:00,135.0,2.2,0.0,0.9,,1014.0,300.0,3.1
14983447,142,1,Office,45348,,4.0,0,2016-07-01 00:00:00,25.8,16.5,,13.5,,1008.5,230.0,6.7
1562034,145,1,Office,14219,,4.0,3,2016-02-28 18:00:00,200.0,5.9,,-3.3,,1023.7,50.0,4.6
9936036,143,1,Office,40085,,4.0,0,2016-12-27 11:00:00,35.9,3.3,0.0,0.6,,1044.9,280.0,1.0
2687467,153,1,Office,16092,1965.0,3.0,0,2016-04-12 04:00:00,12.9,8.3,,7.8,,1006.6,210.0,2.6
14253073,142,1,Office,45348,,4.0,0,2016-06-04 21:00:00,28.5,18.0,,15.8,,1018.5,360.0,2.6
14337057,154,1,Office,34455,1907.0,8.0,0,2016-06-07 21:00:00,222.3,19.4,,18.2,,1023.2,120.0,4.1
12866713,148,1,Office,174601,1960.0,12.0,0,2016-04-16 05:00:00,92.8,5.0,,3.8,,1000.7,300.0,2.1
6389018,143,1,Office,40085,,4.0,0,2016-08-22 19:00:00,62.0,21.0,,14.7,,1024.4,210.0,4.6
16353428,151,1,Office,30495,1997.0,8.0,0,2016-08-19 06:00:00,53.8,17.3,,15.3,,1007.6,140.0,3.6
18200195,154,1,Office,34455,1907.0,8.0,0,2016-10-23 23:00:00,186.5,10.0,,6.4,,1011.0,50.0,3.1
19433732,155,1,Office,51688,1930.0,8.0,0,2016-12-07 11:00:00,128.4,12.0,,9.6,,1026.3,180.0,4.1
18338128,152,1,Office,10301,1970.0,2.0,0,2016-10-28 22:00:00,8.8,13.5,,11.6,,1035.7,270.0,1.5
19870253,144,1,Office,57673,,5.0,3,2016-12-22 21:00:00,20.4,6.7,0.0,4.6,,1030.6,210.0,4.1
10732228,143,1,Office,40085,,4.0,0,2016-01-25 15:00:00,98.0,12.6,,10.7,,1017.4,190.0,6.2
5016119,147,1,Office,82548,1977.0,7.0,0,2016-07-04 04:00:00,0.1,11.4,0.0,10.6,,1019.7,270.0,1.5
8240439,145,1,Office,14219,,4.0,0,2016-10-27 17:00:00,43.1,13.8,,9.7,,1031.4,220.0,4.6
11747149,140,1,Office,50020,,11.0,0,2016-03-04 22:00:00,31.5,2.2,0.0,0.5,,993.5,10.0,2.6
17765715,153,1,Office,16092,1965.0,3.0,0,2016-10-08 13:00:00,17.1,14.9,,11.4,,1026.2,20.0,2.6
7687930,154,1,Office,34455,1907.0,8.0,0,2016-10-08 02:00:00,167.6,12.2,,10.3,,1024.2,20.0,1.0
18714597,144,1,Office,57673,,5.0,0,2016-11-11 08:00:00,73.5,4.6,,2.9,,1021.0,30.0,2.1
17894568,154,1,Office,34455,1907.0,8.0,0,2016-10-13 03:00:00,177.4,9.0,,8.2,,1016.3,40.0,2.6
12756002,145,1,Office,14219,,4.0,3,2016-04-12 07:00:00,141.9,7.2,,6.3,,1007.1,230.0,3.6
47302,142,1,Office,45348,,4.0,0,2016-01-02 19:00:00,28.0,10.4,,9.7,,997.0,260.0,8.2
4090069,147,1,Office,82548,1977.0,7.0,0,2016-06-01 00:00:00,117.5,12.3,,11.7,,1019.7,10.0,4.6
5861892,140,1,Office,50020,,11.0,0,2016-08-03 12:00:00,30.6,22.6,,12.5,,1007.7,230.0,8.2
10694816,145,1,Office,14219,,4.0,0,2016-01-24 07:00:00,20.6,12.0,,12.0,,1025.5,210.0,4.6
963579,154,1,Office,34455,1907.0,8.0,0,2016-02-05 09:00:00,281.0,10.0,,8.5,,1020.9,220.0,5.1
13309606,145,1,Office,14219,,4.0,3,2016-05-02 02:00:00,100.0,10.1,,9.5,,1024.2,180.0,4.6
19350651,144,1,Office,57673,,5.0,0,2016-12-04 06:00:00,50.6,1.1,0.0,-0.2,,1024.4,20.0,2.6
